Year,Team,Real Win Total,Real Loss Total,Pythag
2017,Long Island Brooklyn Blackbirds,20,12,0.567974708
2017,Longwood Lancers,6,24,0.140509043
2017,Louisiana State Tigers,10,21,0.257048799
2017,Louisiana Tech Bulldogs,23,10,0.821625576
2017,Louisiana-Lafayette Ragin Cajuns,21,12,0.674912578
2017,Louisiana-Monroe Warhawks,9,24,0.386868285
2017,Louisville Cardinals,25,9,0.835303489
2017,Loyola-Chicago Ramblers,18,14,0.724151633
2017,Loyola-Maryland Greyhounds,16,17,0.415096868
2017,Loyola-Marymount Lions,1,1,0.111201968
2017,Maine Black Bears,7,25,0.17929456
2017,Manhattan Jaspers,10,22,0.273419542
2017,Marist Red Foxes,8,24,0.209828896
2017,Marquette Golden Eagles,19,13,0.703774773
2017,Marshall Thundering Herd,20,15,0.54991063
2017,Maryland Terrapins,24,9,0.69862916
2017,Maryland-Baltimore County Retrievers,21,13,0.625796705
2017,Maryland-Eastern Shore Hawks,14,20,0.342717466
2017,Massachusetts Minutemen,15,18,0.498919462
2017,Massachusetts-Lowell River Hawks,11,20,0.409803519
2017,McNeese State Cowboys,7,22,0.235266912
2017,Memphis Tigers,19,13,0.614219314
2017,Mercer Bears,15,17,0.59660927
2017,Miami-Florida Hurricanes,21,12,0.680516426
2017,Miami-Ohio Redhawks,11,21,0.354912593
2017,Michigan State Spartans,20,15,0.613647991
2017,Michigan Wolverines,26,12,0.777778421
2017,Middle Tennessee State Blue Raiders,31,5,0.837068281
2017,Minnesota Golden Gophers,24,10,0.692838307
2017,Mississippi Rebels,22,14,0.555142449
2017,Mississippi State Bulldogs,16,16,0.543333695
2017,Mississippi Valley State Delta Devils,7,25,0.141411097
2017,Missouri State Bears,17,16,0.63461258
2017,Missouri Tigers,8,24,0.367894336
2017,Missouri-Kansas City Kangaroos,18,17,0.441894183
2017,Monmouth-New Jersey Hawks,27,7,0.731345666
2017,Montana Grizzlies,16,16,0.546370074
2017,Montana State Bobcats,16,16,0.529149435
2017,Morehead State Eagles,14,16,0.564242602
2017,Morgan State Bears,14,16,0.383490415
2017,Mount Saint Marys Mountaineers,20,16,0.470866057
2017,Murray State Racers,16,17,0.593829593
2017,Navy Midshipmen,16,16,0.526029685
2017,Nebraska Cornhuskers,12,19,0.390761412
2017,Nebraska-Omaha Mavericks,18,14,0.511476167
2017,Nevada Wolf Pack,28,7,0.759274214
2017,New Hampshire Wildcats,20,12,0.67742475
2017,New Jersey Tech Highlanders,11,20,0.4254667
2017,New Mexico Lobos,17,14,0.533844166
2017,New Mexico State Aggies,28,6,0.819828044
2017,New Orleans Privateers,20,12,0.627898253
2017,Niagara Purple Eagles,10,23,0.369506104
2017,Nicholls State Colonels,14,17,0.346393295
2017,Norfolk State Spartans,17,17,0.440538135
2017,North Alabama Lions,0,0,0
2017,North Carolina A&T Aggies,3,29,0.15005877
2017,North Carolina Central Eagles,25,9,0.842093334
2017,North Carolina State Wolfpack,15,17,0.435155
2017,North Carolina Tar Heels,33,7,0.862123785
2017,North Carolina-Asheville Bulldogs,23,10,0.770084276
2017,North Carolina-Charlotte 49ers,13,17,0.380271683
2017,North Carolina-Greensboro Spartans,25,10,0.69598294
2017,North Carolina-Wilmington Seahawks,29,6,0.77889311
2017,North Dakota Fighting Hawks,22,10,0.714766725
2017,North Dakota State Bison,19,11,0.612470077
2017,North Florida Ospreys,15,19,0.46435579
2017,North Texas Mean Green Eagles,8,22,0.296022132
2017,Northeastern Huskies,15,16,0.504592166
2017,Northern Arizona Lumberjacks,9,23,0.275763417
2017,Northern Colorado Bears,11,18,0.390628449
2017,Northern Illinois Huskies,15,17,0.554720793
2017,Northern Iowa Panthers,14,16,0.397211262
2017,Northern Kentucky Norse,24,11,0.646422074
2017,Northwestern State Demons,13,16,0.391391545
2017,Northwestern Wildcats,24,12,0.698216597
2017,Notre Dame Fighting Irish,26,10,0.754697851
2017,Oakland Golden Grizzlies,25,9,0.754480452
2017,Ohio Bobcats,20,11,0.730240042
2017,Ohio State Buckeyes,17,15,0.60731616
2017,Oklahoma Sooners,11,20,0.458519335
2017,Oklahoma State Cowboys,20,13,0.711987195
2017,Old Dominion Monarchs,19,12,0.631138206
2017,Oral Roberts Golden Eagles,8,22,0.344372799
2017,Oregon Ducks,33,6,0.865545445
2017,Oregon State Beavers,5,27,0.194872004
2017,Pacific Tigers,11,22,0.323148138
2017,Penn State Nittany Lions,15,18,0.464580571
2017,Pennsylvania Quakers,13,15,0.532054518
2017,Pepperdine Waves,9,22,0.174705581
2017,Pittsburgh Panthers,16,17,0.437163159
2017,Portland Pilots,11,22,0.320961882
2017,Portland State Vikings,15,16,0.607160882
2017,Prairie View A&M Panthers,13,20,0.348740331
2017,Presbyterian Blue Hose,5,25,0.112901392
2017,Princeton Tigers,23,7,0.828421526
2017,Providence Friars,20,13,0.624195555
2017,Purdue Boilermakers,27,8,0.82825515
2017,Quinnipiac Bobcats,10,21,0.29903416
2017,Radford Highlanders,14,18,0.322473598
2017,Rhode Island Rams,25,10,0.771925471
2017,Rice University Owls,23,12,0.680607968
2017,Richmond Spiders,22,13,0.575556182
2017,Rider Broncs,18,15,0.497949191
2017,Robert Morris Colonials,14,19,0.370269513
2017,Rutgers Scarlet Knights,15,18,0.43942361
2017,Sacred Heart Pioneers,13,19,0.383758666
2017,Saint Bonaventure Bonnies,20,12,0.648877854
2017,Saint Francis-New York Terriers,4,27,0.145033854
2017,Saint Francis-Pennsylvania Red Flash,17,17,0.544016015
2017,Saint Johns Red Storm,14,19,0.436429872
2017,Saint Josephs-Pennsylvania Hawks,11,20,0.375126398
2017,Saint Louis Billikens,12,21,0.223297862
2017,Saint Marys College-California Gaels,29,5,0.910067759
2017,Saint Peters Peacocks,23,13,0.698513491
2017,Sam Houston State Bearkats,21,13,0.604077507
2017,Samford Bulldogs,20,16,0.591933622
2017,San Diego State Aztecs,19,14,0.717048788
2017,San Diego Toreros,13,18,0.289855931
2017,San Francisco Dons,20,13,0.651646739
2017,San Jose State Spartans,14,16,0.442538589
2017,Santa Clara Broncos,17,16,0.553838776
2017,Savannah State Tigers,13,16,0.328098732
2017,Seattle University Red Hawks,13,17,0.439740931
2017,Seton Hall Pirates,21,12,0.600270757
2017,Siena College Saints,17,17,0.50805432
2017,South Alabama Jaguars,14,18,0.460045493
2017,South Carolina Gamecocks,26,11,0.763902959
2017,South Carolina State Bulldogs,11,20,0.196605685
2017,South Carolina-Upstate Spartans,17,16,0.545054925
2017,South Dakota Coyotes,22,12,0.622802067
2017,South Dakota State Jackrabbits,18,17,0.4866667
2017,South Florida Bulls,7,23,0.19395126
2017,Southeast Missouri State Redhawks,15,18,0.495836813
2017,Southeastern Louisiana Lions,16,16,0.597781327
2017,Southern California Trojans,26,10,0.665685232
2017,Southern Illinois Salukis,17,16,0.467373966
2017,Southern Illinois-Edwardsville Cougars,6,24,0.244350923
2017,Southern Methodist Mustangs,30,5,0.898911795
2017,Southern Mississippi Golden Eagles,9,22,0.196859055
2017,Southern University A&M Jaguars,15,18,0.45597855
2017,Southern Utah Thunderbirds,6,27,0.274153256
2017,Stanford Cardinal,14,17,0.450856233
2017,Stephen F. Austin State Lumberjacks,18,15,0.520219336
2017,Stetson Hatters,11,21,0.324687725
2017,Stony Brook Seawolves,18,14,0.51275467
2017,Syracuse Orange,19,15,0.674508957
2017,Temple Owls,16,16,0.490982051
2017,Tennessee State Tigers,17,13,0.622934071
2017,Tennessee Tech Golden Eagles,12,20,0.474710035
2017,Tennessee Volunteers,16,16,0.551954332
2017,Tennessee-Chattanooga Moccasins,19,12,0.698391603
2017,Tennessee-Martin Skyhawks,22,13,0.560363558
2017,Texas A&M Aggies,16,15,0.587742393
2017,Texas A&M-Corpus Christi Islanders,24,12,0.633355962
2017,Texas Christian Horned Frogs,24,15,0.67122075
2017,Texas Longhorns,11,22,0.43414889
2017,Texas Rio Grande Vaqueros,10,22,0.346460975
2017,Texas Southern Tigers,23,12,0.54873183
2017,Texas State Bobcats,22,14,0.660175232
2017,Texas Tech Red Raiders,18,14,0.71368265
2017,Texas-Arlington Mavericks,27,9,0.761679601
2017,Texas-El Paso Miners,15,17,0.51738952
2017,Texas-San Antonio Roadrunners,14,19,0.37321261
2017,Toledo Rockets,17,17,0.604061628
2017,Towson Tigers,20,13,0.668651386
2017,Troy Trojans,22,15,0.694140981
2017,Tulane Green Wave,6,25,0.243356111
2017,Tulsa Golden Hurricane,15,17,0.395712052
2017,UCLA Bruins,31,5,0.855047375
2017,UNLV Rebels,11,21,0.288252862
2017,Utah State Aggies,15,17,0.59820176
2017,Utah Utes,20,12,0.809829252
2017,Utah Valley Wolverines,17,17,0.6335416
2017,Valparaiso Crusaders,24,9,0.695651835
2017,Vanderbilt Commodores,19,16,0.607660658
2017,Vermont Catamounts,29,6,0.848024852
2017,Villanova Wildcats,32,4,0.894457401
2017,Virginia Cavaliers,23,11,0.836010608
2017,Virginia Commonwealth Rams,26,9,0.75578285
2017,Virginia Military Keydets,6,24,0.206279853
2017,Virginia Tech Hokies,22,11,0.642417831
2017,Wagner Seahawks,16,14,0.593247265
2017,Wake Forest Demon Deacons,19,14,0.636168805
2017,Washington Huskies,9,22,0.352247802
2017,Washington State Cougars,13,18,0.291695933
2017,Weber State Wildcats,20,14,0.694529616
2017,West Virginia Mountaineers,28,9,0.886222065
2017,Western Carolina Catamounts,9,23,0.139329736
2017,Western Illinois Leathernecks,8,20,0.335204901
2017,Western Kentucky Hilltoppers,15,17,0.39587241
2017,Western Michigan Broncos,16,16,0.509558432
2017,Wichita State Shockers,31,5,0.935588591
2017,William & Mary Tribe,17,14,0.624809803
2017,Winthrop Eagles,26,7,0.771722132
2017,Wisconsin Badgers,27,10,0.821135736
2017,Wisconsin-Green Bay Phoenix,18,14,0.586510406
2017,Wisconsin-Milwaukee Panthers,11,24,0.349170631
2017,Wofford Terriers,16,17,0.613214045
2017,Wright State Raiders,20,12,0.653546542
2017,Wyoming Cowboys,23,15,0.611341817
2017,Xavier Musketeers,24,14,0.613497924
2017,Yale Bulldogs,18,11,0.64646769
2017,Youngstown State Penguins,13,21,0.331727286
2018,Abilene Christian Wildcats,16,16,0.587498964
2018,Air Force Falcons,12,19,0.362777645
2018,Akron Zips,14,18,0.377317562
2018,Alabama A&M Bulldogs,3,28,0.083223073
2018,Alabama Crimson Tide,20,16,0.560445044
2018,Alabama State Hornets,8,23,0.200217949
2018,Alabama-Birmingham Blazers,20,13,0.728662655
2018,Albany Great Danes,22,10,0.704484364
2018,Alcorn State Braves,11,21,0.345809368
2018,American Eagles,6,24,0.222972374
2018,Appalachian State Mountaineers,15,18,0.573738877
2018,Arizona State Sun Devils,20,12,0.734524404
2018,Arizona Wildcats,27,8,0.766824621
2018,Arkansas Razorbacks,23,12,0.655948678
2018,Arkansas State Red Wolves,11,21,0.34399244
2018,Arkansas-Little Rock Trojans,7,25,0.273319841
2018,Arkansas-Pine Bluff Golden Lions,14,21,0.305888406
2018,Army Black Knights,13,17,0.508055676
2018,Auburn Tigers,26,8,0.759239691
2018,Austin Peay State Governors,19,15,0.567806777
2018,Ball State Cardinals,19,13,0.551370546
2018,Baylor Bears,19,15,0.698196994
2018,Belmont Bruins,24,9,0.764464527
2018,Bethune Cookman Wildcats,18,14,0.576804036
2018,Binghamton Bearcats,11,20,0.459824877
2018,Boise State Broncos,23,9,0.781085511
2018,Boston College Eagles,19,16,0.560816137
2018,Boston University Terriers,15,16,0.453667839
2018,Bowling Green State Falcons,16,16,0.43678229
2018,Bradley Braves,20,13,0.600897913
2018,Brigham Young Cougars,24,11,0.719245905
2018,Brown Bears,11,16,0.435878568
2018,Bryant University Bulldogs,3,28,0.143495595
2018,Bucknell Bison,25,10,0.742133787
2018,Buffalo Bulls,27,9,0.746695787
2018,Butler Bulldogs,21,14,0.703196881
2018,Cal Poly-Slo Mustangs,9,22,0.263160548
2018,California Baptist Lancers,0,0,0
2018,California Golden Bears,8,24,0.197816124
2018,California State-Bakersfield Roadrunners,12,18,0.391610653
2018,California State-Fullerton Titans,20,12,0.58127073
2018,California State-Long Beach 49ers,15,18,0.39930636
2018,California State-Northridge Matadors,6,24,0.25117729
2018,California State-Sacramento Hornets,7,25,0.286339701
2018,California-Davis Aggies,22,11,0.655348935
2018,California-Irvine Anteaters,18,17,0.595132156
2018,California-Riverside Highlanders,9,22,0.336080754
2018,California-Santa Barbara Gauchos,23,9,0.720503979
2018,Campbell Fighting Camels,18,16,0.666886497
2018,Canisius Golden Griffins,21,12,0.674649456
2018,Central Arkansas Bears,18,17,0.548483377
2018,Central Connecticut State Blue Devils,14,18,0.356258048
2018,Central Florida Knights,19,13,0.54109332
2018,Central Michigan Chippewas,21,15,0.656837924
2018,Charleston Southern Buccaneers,15,16,0.614206325
2018,Chicago State Cougars,3,29,0.07976291
2018,Cincinnati Bearcats,31,5,0.931851925
2018,Citadel Bulldogs,11,21,0.337083786
2018,Clemson Tigers,25,10,0.761741986
2018,Cleveland State Vikings,12,23,0.296708362
2018,Coastal Carolina Chanticleers,14,18,0.564009119
2018,Colgate Red Raiders,19,14,0.585149262
2018,College of Charleston Cougars,26,8,0.703491401
2018,Colorado Buffaloes,17,15,0.466940606
2018,Colorado State Rams,11,21,0.280285136
2018,Columbia Lions,8,19,0.471606128
2018,Connecticut Huskies,14,18,0.3271142
2018,Coppin State Eagles,5,27,0.110459395
2018,Cornell Big Red,12,16,0.356474623
2018,Creighton Blue Jays,21,12,0.774077363
2018,Dartmouth College Big Green,7,20,0.333104398
2018,Davidson College Wildcats,21,12,0.76909495
2018,Dayton Flyers,14,17,0.462660225
2018,Delaware Blue Hens,14,19,0.404400412
2018,Delaware State Hornets,4,28,0.125562952
2018,Denver Pioneers,15,15,0.503509416
2018,DePaul Blue Demons,11,20,0.433480935
2018,Detroit-Mercy Titans,8,24,0.292057081
2018,Drake Bulldogs,17,17,0.511270854
2018,Drexel Dragons,13,20,0.364282019
2018,Duke Blue Devils,29,8,0.877303101
2018,Duquesne Dukes,16,16,0.58019384
2018,East Carolina Pirates,10,20,0.225464831
2018,East Tennessee State Buccaneers,25,9,0.793817805
2018,Eastern Illinois Panthers,12,19,0.433047013
2018,Eastern Kentucky Colonels,11,20,0.347866668
2018,Eastern Michigan Eagles,22,13,0.672419372
2018,Eastern Washington Eagles,20,15,0.597478564
2018,Elon Phoenix,14,18,0.403699427
2018,Evansville Aces,17,15,0.560379606
2018,Fairfield Stags,17,16,0.456513646
2018,Fairleigh Dickinson-Metropolitan Knights,13,18,0.459422701
2018,Florida A&M Rattlers,9,25,0.198972348
2018,Florida Atlantic Owls,12,19,0.479875576
2018,Florida Gators,21,13,0.717497472
2018,Florida Gulf Coast Eagles,23,12,0.780901616
2018,Florida International Panthers,14,18,0.481946103
2018,Florida State Seminoles,23,12,0.726425919
2018,Fordham Rams,9,22,0.224699361
2018,Fresno State Bulldogs,21,11,0.756970297
2018,Furman  Paladins,23,10,0.819229273
2018,Gardner Webb Runnin Bulldogs,14,18,0.445207856
2018,George Mason Patriots,16,17,0.370347438
2018,George Washington Colonials,15,18,0.395527416
2018,Georgetown Hoyas,15,15,0.561490326
2018,Georgia Bulldogs,18,15,0.55165431
2018,Georgia Southern Eagles,21,12,0.690918654
2018,Georgia State Panthers,24,11,0.743672072
2018,Georgia Tech Yellow Jackets,13,19,0.415649517
2018,Gonzaga Bulldogs,32,5,0.89609885
2018,Grambling State Tigers,17,14,0.428834805
2018,Grand Canyon Antelope,22,12,0.785664013
2018,Hampton University Pirates,19,16,0.611054929
2018,Hartford Hawks,19,14,0.508827687
2018,Harvard Crimson,18,14,0.562679139
2018,Hawaii Rainbow Warriors,17,13,0.54042142
2018,High Point Panthers,14,16,0.659746041
2018,Hofstra Pride,19,12,0.570176898
2018,Holy Cross Crusaders,12,19,0.34530734
2018,Houston Baptist Huskies,6,25,0.275997395
2018,Houston Cougars,27,8,0.847673561
2018,Howard Bison,10,23,0.304919763
2018,Idaho State Bengals,14,16,0.475795256
2018,Idaho Vandals,22,9,0.711086896
2018,Illinois Fighting Illini,14,18,0.568083149
2018,Illinois State Redbirds,18,15,0.442381368
2018,Illinois-Chicago Flames,20,16,0.605634274
2018,Incarnate Word Cardinals,7,21,0.285681453
2018,Indiana Hoosiers,16,15,0.559035057
2018,Indiana State Sycamores,13,18,0.494307064
2018,Indiana-Purdue Jaguars,11,19,0.344064551
2018,Iona Gaels,20,14,0.595451078
2018,Iowa Hawkeyes,14,19,0.532311374
2018,Iowa State Cyclones,13,18,0.410656714
2018,IUPU-Fort Wayne Mastadons,18,13,0.688967503
2018,Jackson State Tigers,12,20,0.301571845
2018,Jacksonville Dolphins,15,18,0.419938337
2018,Jacksonville State Gamecocks,23,13,0.711425522
2018,James Madison Dukes,10,22,0.4219567
2018,Kansas Jayhawks,31,8,0.781443636
2018,Kansas State Wildcats,25,12,0.647987255
2018,Kennesaw State Owls,10,20,0.33987118
2018,Kent State Golden Flashes,17,17,0.479445669
2018,Kentucky Wildcats,26,11,0.712783674
2018,La Salle Explorers,13,19,0.470548404
2018,Lafayette College Leopards,10,21,0.38835861
2018,Lamar Cardinals,19,14,0.705266273
2018,Lehigh Mountain Hawks,16,14,0.503292949
2018,Liberty University Flames,22,15,0.751310587
2018,Lipscomb Bison,23,10,0.63647073
2018,Long Island Brooklyn Blackbirds,18,17,0.52098406
2018,Longwood Lancers,7,26,0.165502404
2018,Louisiana State Tigers,18,15,0.596745654
2018,Louisiana Tech Bulldogs,17,16,0.642305585
2018,Louisiana-Lafayette Ragin Cajuns,27,7,0.839100338
2018,Louisiana-Monroe Warhawks,16,16,0.55540467
2018,Louisville Cardinals,22,14,0.675649485
2018,Loyola-Chicago Ramblers,32,6,0.799855708
2018,Loyola-Maryland Greyhounds,9,22,0.312718481
2018,Loyola-Marymount Lions,0,2,0.006515946
2018,Maine Black Bears,6,26,0.229806407
2018,Manhattan Jaspers,14,17,0.466846033
2018,Marist Red Foxes,6,25,0.232991569
2018,Marquette Golden Eagles,21,14,0.588839871
2018,Marshall Thundering Herd,25,11,0.642739149
2018,Maryland Terrapins,19,13,0.712390559
2018,Maryland-Baltimore County Retrievers,25,11,0.659251633
2018,Maryland-Eastern Shore Hawks,7,25,0.098234104
2018,Massachusetts Minutemen,13,20,0.404786839
2018,Massachusetts-Lowell River Hawks,12,18,0.423320414
2018,McNeese State Cowboys,12,17,0.470867002
2018,Memphis Tigers,21,13,0.487264535
2018,Mercer Bears,19,15,0.68600094
2018,Miami-Florida Hurricanes,22,10,0.700674054
2018,Miami-Ohio Redhawks,16,18,0.54738092
2018,Michigan State Spartans,30,5,0.897700743
2018,Michigan Wolverines,33,8,0.824520095
2018,Middle Tennessee State Blue Raiders,25,8,0.782431141
2018,Minnesota Golden Gophers,15,17,0.503198417
2018,Mississippi Rebels,12,20,0.423607644
2018,Mississippi State Bulldogs,25,12,0.694395999
2018,Mississippi Valley State Delta Devils,4,28,0.128994539
2018,Missouri State Bears,18,15,0.628873943
2018,Missouri Tigers,20,13,0.6627306
2018,Missouri-Kansas City Kangaroos,10,22,0.298227161
2018,Monmouth-New Jersey Hawks,11,20,0.460890674
2018,Montana Grizzlies,26,8,0.77317551
2018,Montana State Bobcats,13,19,0.408017565
2018,Morehead State Eagles,8,21,0.314856916
2018,Morgan State Bears,13,19,0.409518864
2018,Mount Saint Marys Mountaineers,18,14,0.533144791
2018,Murray State Racers,26,6,0.853934123
2018,Navy Midshipmen,20,12,0.586827765
2018,Nebraska Cornhuskers,22,11,0.630286603
2018,Nebraska-Omaha Mavericks,9,22,0.291319004
2018,Nevada Wolf Pack,29,8,0.778125788
2018,New Hampshire Wildcats,10,21,0.522013117
2018,New Jersey Tech Highlanders,14,16,0.55853497
2018,New Mexico Lobos,19,15,0.641277541
2018,New Mexico State Aggies,28,6,0.843014832
2018,New Orleans Privateers,16,17,0.472289464
2018,Niagara Purple Eagles,19,14,0.480501914
2018,Nicholls State Colonels,21,11,0.71787381
2018,Norfolk State Spartans,14,19,0.480854376
2018,North Alabama Lions,0,0,0
2018,North Carolina A&T Aggies,20,15,0.517638119
2018,North Carolina Central Eagles,19,16,0.597216528
2018,North Carolina State Wolfpack,21,12,0.693179267
2018,North Carolina Tar Heels,26,11,0.750182732
2018,North Carolina-Asheville Bulldogs,21,13,0.558524622
2018,North Carolina-Charlotte 49ers,6,23,0.235906709
2018,North Carolina-Greensboro Spartans,27,8,0.833795567
2018,North Carolina-Wilmington Seahawks,11,21,0.378510773
2018,North Dakota Fighting Hawks,12,20,0.320174951
2018,North Dakota State Bison,15,17,0.627328954
2018,North Florida Ospreys,14,19,0.318910454
2018,North Texas Mean Green Eagles,20,18,0.613814912
2018,Northeastern Huskies,23,10,0.7055335
2018,Northern Arizona Lumberjacks,5,27,0.137500797
2018,Northern Colorado Bears,26,12,0.747740745
2018,Northern Illinois Huskies,13,19,0.405701927
2018,Northern Iowa Panthers,16,16,0.582837848
2018,Northern Kentucky Norse,22,10,0.841729909
2018,Northwestern State Demons,4,25,0.122312173
2018,Northwestern Wildcats,15,17,0.589004655
2018,Notre Dame Fighting Irish,21,15,0.711124201
2018,Oakland Golden Grizzlies,19,14,0.56401435
2018,Ohio Bobcats,14,17,0.479236285
2018,Ohio State Buckeyes,25,9,0.774606915
2018,Oklahoma Sooners,18,14,0.598663797
2018,Oklahoma State Cowboys,21,15,0.612097497
2018,Old Dominion Monarchs,25,7,0.830444775
2018,Oral Roberts Golden Eagles,11,21,0.343615165
2018,Oregon Ducks,23,13,0.689551659
2018,Oregon State Beavers,16,16,0.597023081
2018,Pacific Tigers,14,18,0.459941615
2018,Penn State Nittany Lions,26,13,0.762825255
2018,Pennsylvania Quakers,24,9,0.730224419
2018,Pepperdine Waves,6,26,0.269709941
2018,Pittsburgh Panthers,8,24,0.170684744
2018,Portland Pilots,10,22,0.337556281
2018,Portland State Vikings,20,14,0.674682559
2018,Prairie View A&M Panthers,16,18,0.450576394
2018,Presbyterian Blue Hose,11,21,0.332934099
2018,Princeton Tigers,13,16,0.528109786
2018,Providence Friars,21,14,0.530996913
2018,Purdue Boilermakers,30,7,0.887599557
2018,Quinnipiac Bobcats,12,21,0.33188791
2018,Radford Highlanders,23,13,0.591597717
2018,Rhode Island Rams,26,8,0.735258921
2018,Rice University Owls,7,24,0.255080058
2018,Richmond Spiders,12,20,0.371403031
2018,Rider Broncs,22,10,0.613032497
2018,Robert Morris Colonials,16,17,0.431444246
2018,Rutgers Scarlet Knights,15,19,0.513910471
2018,Sacred Heart Pioneers,10,21,0.375849251
2018,Saint Bonaventure Bonnies,26,8,0.704564612
2018,Saint Francis-New York Terriers,13,18,0.393946224
2018,Saint Francis-Pennsylvania Red Flash,18,13,0.599974725
2018,Saint Johns Red Storm,16,17,0.515980259
2018,Saint Josephs-Pennsylvania Hawks,16,16,0.565305456
2018,Saint Louis Billikens,17,16,0.515392685
2018,Saint Marys College-California Gaels,30,6,0.860578399
2018,Saint Peters Peacocks,14,18,0.465869708
2018,Sam Houston State Bearkats,21,15,0.594302218
2018,Samford Bulldogs,10,22,0.348745369
2018,San Diego State Aztecs,22,11,0.787255602
2018,San Diego Toreros,20,14,0.630340102
2018,San Francisco Dons,22,17,0.503820277
2018,San Jose State Spartans,4,26,0.199910402
2018,Santa Clara Broncos,11,20,0.300472765
2018,Savannah State Tigers,15,17,0.300236455
2018,Seattle University Red Hawks,20,14,0.620248202
2018,Seton Hall Pirates,22,12,0.677774706
2018,Siena College Saints,8,24,0.254862518
2018,South Alabama Jaguars,14,18,0.511525193
2018,South Carolina Gamecocks,17,16,0.540110526
2018,South Carolina State Bulldogs,10,22,0.222994503
2018,South Carolina-Upstate Spartans,7,25,0.232860296
2018,South Dakota Coyotes,26,9,0.842832202
2018,South Dakota State Jackrabbits,28,7,0.790213487
2018,South Florida Bulls,10,22,0.245948329
2018,Southeast Missouri State Redhawks,14,17,0.437975343
2018,Southeastern Louisiana Lions,22,12,0.586747206
2018,Southern California Trojans,24,12,0.710784231
2018,Southern Illinois Salukis,20,13,0.531236899
2018,Southern Illinois-Edwardsville Cougars,9,21,0.222002843
2018,Southern Methodist Mustangs,17,16,0.69701232
2018,Southern Mississippi Golden Eagles,16,18,0.449449986
2018,Southern University A&M Jaguars,15,18,0.402034647
2018,Southern Utah Thunderbirds,13,19,0.335125793
2018,Stanford Cardinal,19,16,0.532006054
2018,Stephen F. Austin State Lumberjacks,28,7,0.846749343
2018,Stetson Hatters,12,20,0.413166613
2018,Stony Brook Seawolves,13,19,0.449542047
2018,Syracuse Orange,23,14,0.610720498
2018,Temple Owls,17,16,0.480103205
2018,Tennessee State Tigers,15,15,0.483378916
2018,Tennessee Tech Golden Eagles,19,14,0.526662076
2018,Tennessee Volunteers,26,9,0.766552583
2018,Tennessee-Chattanooga Moccasins,10,23,0.35723938
2018,Tennessee-Martin Skyhawks,10,21,0.365537537
2018,Texas A&M Aggies,22,13,0.659193429
2018,Texas A&M-Corpus Christi Islanders,11,18,0.382384222
2018,Texas Christian Horned Frogs,21,12,0.705289575
2018,Texas Longhorns,19,15,0.617658058
2018,Texas Rio Grande Vaqueros,15,18,0.406169655
2018,Texas Southern Tigers,16,20,0.435010202
2018,Texas State Bobcats,15,18,0.521136073
2018,Texas Tech Red Raiders,27,10,0.808712506
2018,Texas-Arlington Mavericks,21,13,0.636106301
2018,Texas-El Paso Miners,11,20,0.379382274
2018,Texas-San Antonio Roadrunners,20,15,0.605343883
2018,Toledo Rockets,23,11,0.647715441
2018,Towson Tigers,18,14,0.673674607
2018,Troy Trojans,16,17,0.569864822
2018,Tulane Green Wave,14,17,0.469724571
2018,Tulsa Golden Hurricane,19,12,0.590637511
2018,UCLA Bruins,21,12,0.663773716
2018,UNLV Rebels,20,13,0.663106615
2018,Utah State Aggies,17,17,0.523771338
2018,Utah Utes,23,12,0.673171827
2018,Utah Valley Wolverines,23,11,0.807599784
2018,Valparaiso Crusaders,15,17,0.580216555
2018,Vanderbilt Commodores,12,20,0.443346184
2018,Vermont Catamounts,27,8,0.78723042
2018,Villanova Wildcats,36,4,0.895920292
2018,Virginia Cavaliers,31,3,0.903216523
2018,Virginia Commonwealth Rams,18,15,0.538027387
2018,Virginia Military Keydets,9,21,0.217473059
2018,Virginia Tech Hokies,21,12,0.737065557
2018,Wagner Seahawks,23,10,0.697875138
2018,Wake Forest Demon Deacons,11,20,0.464237088
2018,Washington Huskies,21,13,0.553932299
2018,Washington State Cougars,12,19,0.350308573
2018,Weber State Wildcats,20,11,0.742571656
2018,West Virginia Mountaineers,26,11,0.80877566
2018,Western Carolina Catamounts,13,19,0.265146228
2018,Western Illinois Leathernecks,12,16,0.503823602
2018,Western Kentucky Hilltoppers,27,11,0.751592734
2018,Western Michigan Broncos,17,15,0.556926643
2018,Wichita State Shockers,25,8,0.814452564
2018,William & Mary Tribe,19,12,0.602679763
2018,Winthrop Eagles,19,12,0.745257462
2018,Wisconsin Badgers,15,18,0.533858023
2018,Wisconsin-Green Bay Phoenix,13,20,0.518382938
2018,Wisconsin-Milwaukee Panthers,16,17,0.498865901
2018,Wofford Terriers,21,13,0.670844263
2018,Wright State Raiders,25,10,0.694981589
2018,Wyoming Cowboys,20,13,0.535219381
2018,Xavier Musketeers,29,6,0.77591986
2018,Yale Bulldogs,16,15,0.526713911
2018,Youngstown State Penguins,8,24,0.276587614
2019,Abilene Christian Wildcats,27,7,0.817846239
2019,Air Force Falcons,14,18,0.371177796
2019,Akron Zips,17,16,0.683150884
2019,Alabama A&M Bulldogs,5,27,0.15600316
2019,Alabama Crimson Tide,18,16,0.515744689
2019,Alabama State Hornets,12,19,0.330222935
2019,Alabama-Birmingham Blazers,20,15,0.604347725
2019,Albany Great Danes,12,20,0.423134693
